viewless	viewless
475945713821785	4759457138217852516642742746639193200305
denti	dentists
29194713254651991441885006720364819	2919471325465199144188500672036481975944
2628532947105560267041338450050782	2628532947105560267041338450050782739064
46482353083	4648235308354013233292486403731800319520
2045780705413525769032535227389638	2045780705413525769032535227389638474956
215750567299912741	2157505672999127417714927960883150235869
61069804646973942451	6106980464697394245117979990487549514220
denot	denoted
2895849625656881972792768694795806100	2895849625656881972792768694795806100573
045003832580410544205954828599	0450038325804105442059548285995523906575
704726384403795301669054659374616	7047263844037953016690546593746161932384
6325285720585876637675428291793354	6325285720585876637675428291793354992367
19529079396137621107238494	1952907939613762110723849429061635760459
11947544521321732225875550489799	1194754452132173222587555048979926746854
9066952240446521589928642	9066952240446521589928642034350988584226
jine	jined
washi	washington
repeate	repeatedly
561828176343929570	5618281763439295702347104600882306375098
repeati	repeating
stomached	stomached
60487134237042957	6048713423704295727578625493659178054016
washe	washed
637523647962685751660066539364	6375236479626857516600665393641422730630
vai	vait
926943645783	9269436457835781560850330339246603955379
vam	vampire
worl	worldwideweb
4174023889	4174023889344124796357437026375529444833
96875283405169069741942576146	9687528340516906974194257614673978110715
709957407786789349311	7099574077867893493119752042379250228513
lingeri	lingering
vau	vaunts
6080	6080926962298894163047287780054743798498
romanti	romanticized
wort	worthy
lingere	lingered
469501846214073	4695018462140736493917366254937783014074
475945713821785251664274274663919320030	4759457138217852516642742746639193200305
viper	viper
1537278435539862440158564886921016447816	1537278435539862440158564886921016447816
discompo	discompose
nymph	nymphs
word	wordy
9950161091272081791353240678426716179201	9950161091272081791353240678426716179201
love	loves
91277	9127710538552661926903526081367717666435
43622649655064498485	4362264965506449848521612498442375928443
324746052242405197282515378	3247460522424051972825153787541962759327
scio	scion
lovi	lovingly
9828160621305231306	9828160621305231306587315130769138323171
38520865081544913501364916986390481256	3852086508154491350136491698639048125666
65182654563438285115913763156951989523	6518265456343828511591376315695198952302
0905769340490614617660709438011	0905769340490614617660709438011091544326
autobiog	autobiographical
91992616749911	9199261674991148329821854382718946282165
16027944054827101962907	1602794405482710196290774543628092612567
08324767933	0832476793300404851688934411125834396590
scis	scissors
2410139087791616512268044148097	2410139087791616512268044148097656189797
lout	lout
4388398558347770112599424691208308595	4388398558347770112599424691208308595666
61898064514808	6189806451480849292695749412903363373410
2055916279022926005921077105104481033	2055916279022926005921077105104481033928
2199992701148071	2199992701148071712847770301254994886841
1090431831637960464315231844346697999	1090431831637960464315231844346697999048
1783106850156299135559874	1783106850156299135559874758848151014815
31617	3161781389497095503836947959461797982925
lova	lovable
explosions	explosions
80812655399736759167997590108674	8081265539973675916799759010867483920062
749158286016944399200415711027060815072	7491582860169443992004157110270608150727
loud	loudness
92597	9259776281781828253720229201081864494483
degenerati	degenerating
schn	schneider
23837573	2383757380428200735858693804433152925312
hotli	hotlines
73343366384	7334336638475659094972822180941868407423
degenerate	degenerates
lots	lots
483298229961672170801568010807997771	4832982299616721708015680108079977712651
14832802	1483280270655383300469329011574414756313
2231877065395275	2231877065395275783874454229129966623016
hotly	hotly
79715789640155	7971578964015542768810904758995646054883
rudiment	rudimentary
51267664432183	5126766443218368832143458370854908224001
4381635772169811	4381635772169811546432924560895115873201
925046195013665854366	9250461950136658543663271254963990854914
554746554000051766240	5547465540000517662402028259448288338118
formulat	formulate
46765145668997627989606295925	4676514566899762798960629592511976367290
86757297518921429565251248	8675729751892142956525124869439837290474
riggi	rigging
72105648619186038587158820244761381603	7210564861918603858715882024476138160390
disguis	disguised
792336938216601070287265193814384484	7923369382166010702872651938143844844532
observin	observing
3154116631129638437194	3154116631129638437194003337360133055263
4276836558	4276836558267067663139119722118115284665
887071227567	8870712275670333173939262509073556164513
68792312510460809773	6879231251046080977389556548896281508951
vea	veal
banne	banner
531500	5315006453462321007133584907633048328153
8081265539973	8081265539973675916799759010867483920062
rigge	rigged
_is_	_is_
995119651	9951196514095426150266151476512208202458
vei	veins
804332809132993	8043328091329930789368671274139228900330
902306	9023066893064178977808158101360449495409
9046007	9046007728408622147475476532215055181164
4310227061375913680	4310227061375913680565188613134583079907
18621	1862180674571280993852588426319306701820
rappe	rapped
insanit	insanity
07948	0794880331410992499071132416945042413912
lown	lowndes
71874997535921275608441	7187499753592127560844147378233032703301
62684224768120033279577059394613185252	6268422476812003327957705939461318525235
76513102779262797439819576175	7651310277926279743981957617505591300993
gophadm	gophadm
261177180842664333651780002171903	2611771808426643336517800021719034492342
054444813209326658298685065912557174556	0544448132093266582986850659125571745568
08838267	0883826761845875636102643518295181539245
2321548960	2321548960628177943022686405795558457306
recruit	recruiting
481178298349417	4811782983494172116749194256016086853324
demeanour	demeanour
380965600431058605483557739466250332300	3809656004310586054835577394662503323003
86262900361456026253348632	8626290036145602625334863284986816039463
672971981121053141258981651001207426881	6729719811210531412589816510012074268814
5234302680814869781648243493	5234302680814869781648243493534568558436
seducing	seducing
65909166	6590916659612402021778558854876176161989
7886039901574952080654434094624466	7886039901574952080654434094624466346532
fomented	fomented
7083481972144	7083481972144888987906765037959036696724
scaffol	scaffold
95766257217621	9576625721762186047457376957764958220179
1329160	1329160019888063691276474165670674854907
0276166958278982913613535306291331427881	0276166958278982913613535306291331427881
4299136575024601278751	4299136575024601278751411794490130580345
229644317263587524548607563020	2296443172635875245486075630206676569423
971859768970427590415009	9718597689704275904150094659525276348762
8540671174444932479519572	8540671174444932479519572159419645863736
664340270292908991434322239203	6643402702929089914343222392033348710826
misstateme	misstatements
118890417245705374707555505816328316872	1188904172457053747075555058163283168724
39943333773	3994333377311469119707378610419639864221
4060928243012546	4060928243012546201380603260812194287684
mathemati	mathematics
66814009759528149390722260111	6681400975952814939072226011126811531083
instead	instead
708490580151538205338326511289	7084905801515382053383265112895049385664
07962	0796274613553444251474542365466275225262
33639214994419371702685	3363921499441937170268576222251074166230
1912909570798666994537	1912909570798666994537650804079178524382
637089734014	6370897340146753465517470747096935814912
cavendi	cavendish
9961025096113	9961025096113761670187568525921208929131
324104242445157	3241042424451570052968378815749468441508
18603	1860319598667962363489309283087840712400
0814488732957847348490003	0814488732957847348490003019477888020460
245402759071962153757018	2454027590719621537570187067083731012246
5493865	5493865404638285967422163182015301396297
4697834832037601161391385549993399	4697834832037601161391385549993399078665
scou	scouting
93950029458341	9395002945834116482411496975832601180073
3748896456571872925404485086244499478	3748896456571872925404485086244499478162
handy	handy
22453689371871451567394	2245368937187145156739473344044728045095
via	viands
7205935530520700706	7205935530520700706072233999463990571311
589575273521412	5895752735214124451495424629722585101207
tranquill	tranquilly
vie	views
245771161	2457711615055505190762762500165221662747
uiuc	uiucvmd
enclosure	enclosures
499588623428189970773327617178392803	4995886234281899707733276171783928034946
74295634	7429563464371670939719306087696349532884
755072331988841759	7550723319888417590521211390376609272658
6653989491344225517746402	6653989491344225517746402732596722993581
vii	viii
pedantic	pedantically
281908045776241090764870874061570704	2819080457762410907648708740615707048665
emasculate	emasculated
56444730583451529141256167	5644473058345152914125616799705696574261
070340324013348063885140957	0703403240133480638851409576955714719036
37281998690213116298866802674	3728199869021311629886680267446443489233
614599463857837821101712	6145994638578378211017122446355845171941
41142	4114225824107838668376554674001373243228
recolle	recollections
publishi	publishing
9303412376	9303412376248380175840467851210698290605
instruct	instructors
562782775987881	5627827759878813649195125748332879377157
810597603263251746405016454606266765	8105976032632517464050164546062667655290
616479613477909123279952649	6164796134779091232799526492904515114830
inspired	inspired
53150	5315006453462321007133584907633048328153
publishe	publishes
dyer	dyer
9504740565210410022689878585254	9504740565210410022689878585254706890316
malcontents	malcontents
hande	handed
minnesota	minnesota
9093238118	9093238118295411937545448509428621839424
handm	handmaids
08453580397402777950720518934871707	0845358039740277795072051893487170722955
subjectio	subjection
1321913606812965756858361	1321913606812965756858361177456465467486
47190161963354677071409059082695422	4719016196335467707140905908269542251964
handi	handiwork
242483613796475692482076321356427357261	2424836137964756924820763213564273572616
33230521499998182904611947167672750374	3323052149999818290461194716767275037422
35916332	3591633247099185942520392818083953020434
2305860332060641949298931012423081105800	2305860332060641949298931012423081105800
121160123923567930782319077028841581460	1211601239235679307823190770288415814605
278483615214066897266102712	2784836152140668972661027123715779503062
9109953	9109953327375561090578378455945469160223
422211	4222111527362762786723666658457575595854
381144430688430626553056016588014085610	3811444306884306265530560165880140856102
configurat	configurations
conflic	conflicts
57800315803	5780031580372555541017846186347869064604
dyin	dying
92805498391692610689751510839631321	9280549839169261068975151083963132117128
rumbles	rumbles
vm1	vm1
813160909648028012344933724278669308	8131609096480280123449337242786693089482
5127658225719070553765245528551159	5127658225719070553765245528551159863642
026156464321595609108510924451624544201	0261564643215956091085109244516245442014
70818548942877376189915376645051642	7081854894287737618991537664505164279985
9256555487861614478717581068572	9256555487861614478717581068572356895150
withholds	withholds
069011045622757922092690	0690110456227579220926904132753699634145
241165398064678	2411653980646785444273124462179491306502
4642744601747381752963134587	4642744601747381752963134587393904845604
897640028	8976400282764841416058720618418529718915
newes	newest
451183866996462278885581735322132687663	4511838669964622788855817353221326876634
64261200425662860215780114046787966	6426120042566286021578011404678796623392
891087016427016	8910870164270169014007825748311598976330
lease	lease
addressing	addressing
51983976606933582247791365045627057	5198397660693358224779136504562705766735
66768139621144389163240323	6676813962114438916324032357415737737879
43902260788044807	4390226078804480757248077016210646701669
326895990054884753424160	3268959900548847534241605866898200674831
apat	apathy
2601310430062410717971502793433263	2601310430062410717971502793433263407995
hytel	hytelnet
mutineers	mutineers
imperfectly	imperfectly
toppe	topped
951187896746707073377869592565542713340	9511878967467070733778695925655427133400
7722987732136	7722987732136502886886885943405120579838
9594685874537989503	9594685874537989503257362809837592216229
15288272882283137545867	1528827288228313754586782698306966912201
18986352827092313047	1898635282709231304708921568475820775303
121491620765676995	1214916207656769950659715344763470320853
53190	5319001764272227510394460996414393226725
often	oftentimes
776121981297954040150653985341	7761219812979540401506539853415790536291
newspapers	newspapers
962209	9622093675058841609752282328250433712970
9828931505660472580277863186415	9828931505660472580277863186415519565324
6729719811210531412589816510012	6729719811210531412589816510012074268814
5084783127474	5084783127474791909996889937275229053674
631757043011	6317570430114850873840485918501572643921
660673338648036708695374924489806800	6606733386480367086953749244898068000217
programmin	programming
06120333762869	0612033376286953379243954715539421312102
958296029107469016094512884565500714	9582960291074690160945128845655007145809
18793	1879365181850202087732690613359218200076
voc	vocation
6556048763399988	6556048763399988478426451731890365879756
2442033414057441446459968236	2442033414057441446459968236966118878411
ismenus	ismenus
snarling	snarling
linef	linefeeds
askin	asking
1321913606812965756858361177456465467486	1321913606812965756858361177456465467486
441453438033759717384777232052	4414534380337597173847772320520653010378
60068493804087521085415	6006849380408752108541598512780703332077
604884	6048845770177621831846155679784275410884
linen	linen
630878896661519725561803	6308788966615197255618037147259002955071
9622093675058841609752282328250433712	9622093675058841609752282328250433712970
80236104774311533	8023610477431153307851599029777714996102
8624279864114379284356205	8624279864114379284356205759555001443080
46950184621407364939173	4695018462140736493917366254937783014074
vow	vows
65184	6518459131437946494086272149669719100359
0853555405814715927322067	0853555405814715927322067756766921366408
4642744601747	4642744601747381752963134587393904845604
458987594126654609414211447540007211790	4589875941266546094142114475400072117906
91468	9146870159735868589015297010347780503292
583041225860	5830412258608050740410916678539569261234
1257467939781491953642874321122	1257467939781491953642874321122421579851
787553561883350	7875535618833508387024829534607859702360
711809	7118092384406563531361826769237616133892
estim	estimation
noted	noted
3783242292418562564425502267215	3783242292418562564425502267215598027401
68698717725522652570842874573	6869871772552265257084287457330398597442
29452	2945234880983414766455593422094020597334
1535633471	1535633471775664392125733993165330324425
15630063644321	1563006364432111622483737910562361135883
8579406525539	8579406525539141041497342780203520135419
hugue	huguenot
4051301631090226711295	4051301631090226711295195914052082754686
054133405392200011378630	0541334053922000113786300945560688166740
667527408686274079128565769963137897530	6675274086862740791285657699631378975303
shaft	shafts
9468536782	9468536782310609792159936001994623799343
72205646992	7220564699247718289310588394769170851420
wanting	wanting
donat	donations
composu	composure
67704	6770428154681777589339252115538590526823
bravo	bravos
2089091045837273	2089091045837273862273007815666689142507
collins	collins
55725	5572508814779223151974778060569672538017
islander	islander
4080547697058214	4080547697058214171286363296501304165012
6886274396802188558151536753121	6886274396802188558151536753121837411997
callousness	callousness
337326687167594671539261195064922472	3373266871675946715392611950649224725627
06813637	0681363781529646159632606987449611053683
09486248261694480201791748223085	0948624826169448020179174822308583500786
comport	comported
74174920	7417492087541064556959508967969794980679
32561495274424358475301115034	3256149527442435847530111503451037376882
14203426465560422	1420342646556042211223913463102316129083
945762177503451177011045800	9457621775034511770110458001291255925462
1314503438573403257954970	1314503438573403257954970781938528569992
composi	composite
compose	composes
7833151318	7833151318675891566830067921021594733685
402	4021962955724793298713285247999463893892
406	4069325060628344689375430167878153206160
apel	apelike
brawl	brawling
819977513326393221579	8199775133263932215794782124933070511073
06871343118796189637475503362820939949	0687134311879618963747550336282093994934
135278369511778838638744396625322	1352783695117788386387443966253224985065
persecuted	persecuted
9456035519195603962301157866323750234	9456035519195603962301157866323750234725
weakn	weakness
518816948032210025154264946	5188169480322100251542649463981287367765
794197319	7941973192220960296582500937408249714373
012340	0123409338799977609743361575091099258546
7104569019191359062304102336	7104569019191359062304102336798080907240
47721482128157607	4772148212815760727530517333096345590932
8096395500800233476761870680865	8096395500800233476761870680865268787227
578019	5780191718416795418255543779302992492778
91232619564	9123261956462149376527526356402127388765
413	4139865507522507808919352104173963493428
417	4177405612570030362581170483838539120727
244566489159211382258867880972564351646	2445664891592113822588678809725643516464
8707	8707777519329994213727721125884360871583
17384976852	1738497685231362760768684947803649482999
ungua	unguarded
194475	1944756081283193309567968558277193203120
772800	7728009861894019843754464350814982183601
7842048310574933006019	7842048310574933006019795820773955852280
0168159779700664883944824463322109283205	0168159779700664883944824463322109283205
downpour	downpour
estee	esteeming
0106427698596232604018637335728466795312	0106427698596232604018637335728466795312
8721	8721236436704331409115573328018297798873
2756310722334672611370549079	2756310722334672611370549079536583453863
85277351719810646738371427429744	8527735171981064673837142742974468992320
46322370207153313488708317	4632237020715331348870831741465914924063
climber	climbers
sharp	sharpness
420	4206622734786822303652201965572932590506
74842441076564447767097790392324958	7484244107656444776709779039232495841634
424	4242093231358724816618683821026679970982
55464624399535	5546462439953539174322822543326717430849
temperament	temperaments
8714	8714603175399666877477960121790688623311
6590916659612402021778558	6590916659612402021778558854876176161989
759834	7598342205080893512902312247597064410567
08503901017399248773524088810408077499	0850390101739924877352408881040807749924
shake	shakespeare
8732	8732527373890392890506865324138062796025
excellen	excellent
degradation	degradation
remembrancers	remembrancers
jenni	jennings
962644877205604	9626448772056043078634808885709143464793
0165449593	0165449593807506342852930531311279659452
apath	apathy
jabbe	jabberwock
shaki	shaking
diskpack	diskpack
brewste	brewster
inestimabl	inestimable
431	4314688429884126160426822488230977885564
092662132292736497186539528665675	0926621322927364971865395286656753857211
rathe	rather
435	4355485293237716141086959195078687327607
8725	8725919989438253649505147713793991472052
439	4392559862052140905234625084783048704649
8729	8729946480778649770936196938929089171822
661462385063312707	6614623850633127072987745618984384288764
41193	4119326607516545274182945954118927726419
1811824937995404770083693488892209638142	1811824937995404770083693488892209638142
shaky	shaky
700785387150835779480	7007853871508357794809523131527477357117
995119651409542615026615147651	9951196514095426150266151476512208202458
8743	8743743557819665117166183308811291202452
38562489201	3856248920130010782462165136989511064611
190115738341879307021	1901157383418793070215408914993488416750
912088582076	9120885820762701148367176074904698091444
duality	duality
stitchin	stitching
breasts	breasts
233025408607611585932	2330254086076115859321603465240763923593
442	4429364514286171585873397467918975712119
71180923844065635313618	7118092384406563531361826769237616133892
446	4465152512354603526742382254148328248990
inspirit	inspiriting
4683965435885668550377313129658797581	4683965435885668550377313129658797581050
88868387004477101866772159439708	8886838700447710186677215943970851466461
2255216359325125	2255216359325125768382924978090431102048
65100	6510020265437126004664193554616583894595
44285848706943070997	4428584870694307099756567949198418996425
268831	2688313289470553891357290706967599556298
presbyteria	presbyterian
01234093387	0123409338799977609743361575091099258546
6426629226145600433738386833555534345300	6426629226145600433738386833555534345300
7715568874728845183	7715568874728845183810606903802652831827
promulgated	promulgated
255514	2555141291785030324712634180765251878029
exalt	exalts
453	4537837844724692888305469790001312489521
climbin	climbing
457	4575633033655677737480864410996914182777
33242103002184605885869	3324210300218460588586954418502977463085
223056256756254701725086	2230562567562547017250863497653672886059
shams	shams
28190	2819080457762410907648708740615707048665
7772608484629618955073085069806150028143	7772608484629618955073085069806150028143
64253366663114	6425336666311433321645213882557346329366
222409219903115822925966791315399	2224092199031158229259667913153991561438
187484389231772926135430249	1874843892317729261354302493256289637136
disconce	disconcerted
declared	declared
8761	8761394806879080593531793001711000214417
56335017074857902724870137026420328	5633501707485790272487013702642032839657
askar	askari
6103	6103
7061826549138518132673748522718	7061826549138518132673748522718826791791
4975654930790973385418558351578940981400	4975654930790973385418558351578940981400
5644473058345152914125616799	5644473058345152914125616799705696574261
892768816359	8927688163598312477886520141174110913601
594930	5949302092112205261031239068294134569678
emanc	emancipation
muggins	muggins
exami	examining
48356269616	4835626961661980572526612206797540621062
pounding	pounding
60414893025	6041489302535678633503526382069821487003
82108415973746961314329180	8210841597374696131432918085104469539734
sowed	sowed
464	4648523633247591026705624663508025530581
carpete	carpeted
468	4685022347804387337844709287038905364205
8758	8758684250492690370934262028022399861803
638221	6382213521383977913844332564428849087291
52411856	5241185673489739223415275070795413745346
640532	6405328292942735797182336084278467629232
78860399015749520806544340946244663465	7886039901574952080654434094624466346532
barba	barbarously
62946948514931472688923	6294694851493147268892357161503240554226
047023	0470231935986652337885624422918827843644
349274891971330878229	3492748919713308782295112374663263563532
657979037977505	6579790379775050314364746514224847688313
7441	7441093521532790681603205421596795906641
barbe	barbering
6006849380408752108541598512780	6006849380408752108541598512780703332077
2726354601912460	2726354601912460800451608108641835539669
22305550217222	2230555021722229970620974926860976278740
7676265683558625452697	7676265683558625452697455260991024576619
1947935274564429846308888463853810	1947935274564429846308888463853810686217
couch	couches
56776280233465	5677628023346565854351219361896876831439
74197566086195	7419756608619533492312940263904930982014
4385282701658246192092219529134323496779	4385282701658246192092219529134323496779
471	4719016196335467707140905908269542251964
475	4759457138217852516642742746639193200305
differently	differently
accusation	accusations
womenfolk	womenfolks
479	4797346759931594651478702506527108350878
herodia	herodians
64003121527870	6400312152787022236646363575550356557694
4010084303806314421837	4010084303806314421837767503498134081693
21575056729991274177149279608	2157505672999127417714927960883150235869
dissuade	dissuade
waves	waves
632513926694249485692320	6325139266942494856923209045968977756767
01931683221113655473922	0193168322111365547392288184271373843690
anticipations	anticipations
660673338	6606733386480367086953749244898068000217
peirithous	peirithous
482	4827
052941829691802357120545	0529418296918023571205453282318092703564
233025408607611585	2330254086076115859321603465240763923593
6302014417879820221162484	6302014417879820221162484716574682911463
486	4869916077111131569725392943756732215758
1841597346103824011785567	1841597346103824011785567390805664833210
589767147420572404743	5897671474205724047439720232895903726148
deposit	depository
26883132894705	2688313289470553891357290706967599556298
7449	7449846149161165153821266726927461290533
10471991	1047199102756235864534174863172655639132
825761896437446465681978931942	8257618964374464656819789319422077536824
4826375270813531055708	4826375270813531055708180496424985846461
appo	appoints
267548	2675481993546118143913367579700141255870
6132	6132641882358603656905477334307091175915
9852309190464	9852309190464967260243411270345611114149
31687663050998374418598034988212393	3168766305099837441859803498821239340919
0383721577268311707345	0383721577268311707345522501941217015413
402196295	4021962955724793298713285247999463893892
plundering	plundering
44716551661267493079937470577	4471655166126749307993747057729305217504
8023519303	8023519303322474501585390473041995777709
493	4936377496059451521693264494518829263952
deran	deranged
7691892389	7691892389063090542534883896831762904120
scrawling	scrawling
knack	knack
4429364	4429364514286171585873397467918975712119
497	4975654930790973385418558351578940981400
unreservedly	unreservedly
73704635201327182592410906040097638585	7370463520132718259241090604009763858585
28069777204373637178734579484	2806977720437363717873457948420238745151
49886165709484666577	4988616570948466657706745770002071443325
42737269372883869021252	4273726937288386902125284843370917479603
7492133166316281245	7492133166316281245638823828871564844788
6681015652144190356733	6681015652144190356733392611669714045381
6129	6129511956804274853178863330411697671750
bared	bared
indolenc	indolence
76860853477681495022992809380	7686085347768149502299280938065840007311
bareh	bareheaded
9453403245984236934627060242579432563660	9453403245984236934627060242579432563660
constantinopl	constantinople
6147	6147945247390128028426466892294556649586
difficultie	difficulties
barel	barely
2818953910289168163287093097131	2818953910289168163287093097131841398154
56165730185404921747716205167	5616573018540492174771620516784865079135
172368812600380902058571	1723688126003809020585719930855573100508
6756610358893134838005127364	6756610358893134838005127364111573045992
93428318265090897	9342831826509089793508696989505426358430
48496445343	4849644534346121292249647323561263219511
7450825607	7450825607289512094545656215954040542581
63839139163076097636499	6383913916307609763649902889305880534066
65184591314379464940862721496697	6518459131437946494086272149669719100359
oppor	opportunity
dwelt	dwelt
rabi	rabies
daemo	daemon
administration	administration
63106290340273	6310629034027372604799401819299544542972
6158	6158335258035285827579903858409166761887
7550723319888417590	7550723319888417590521211390376609272658
dwell	dwells
51276582257190705537652455285511	5127658225719070553765245528551159863642
apri	april_
02694248108	0269424810854530602810627264236538250773
902306689306417897780815810136044	9023066893064178977808158101360449495409
7845174740515317401	7845174740515317401384878082881006046388
661110427671	6611104276719364818363605341087489710668
783301298019225515705037852181055	7833012980192255157050378521810552961623
62583923763	6258392376391717855799468922496750179251
7384748163804563518818321	7384748163804563518818321038659479820437
732096012	7320960125647945148271256713266970673671
56812429364	5681242936427474153815692219503331560151
700970995205391930979319495883265	7009709952053919309793194958832659221715
gabr	gabriel
6681015652144190356733392	6681015652144190356733392611669714045381
160279440548271019629077454362809261256	1602794405482710196290774543628092612567
oppon	opponents
4790761532103872755712699251827568798930	4790761532103872755712699251827568798930
393312132256510189175368	3933121322565101891753685663381397368363
4381776081007739183393	4381776081007739183393749346933644748150
eyela	eyelashes
grego	gregory
wonderi	wondering
424209323135872481661868382	4242093231358724816618683821026679970982
wondere	wondered
eyeli	eyelids
725212654250289	7252126542502898612259306484105898847129
gabb	gabble
097690456341576573395549588448948093	0976904563415765733955495884489480936040
5064833303404765711827040276868271	5064833303404765711827040276868271418084
7197969682641117991865603899389541892	7197969682641117991865603899389541892848
22764678117533361	2276467811753336102818780071021979442877
7492	7492133166316281245638823828871564844788
institutio	institutions
92597762817818282537202292	9259776281781828253720229201081864494483
servants	servants
4642744601747381	4642744601747381752963134587393904845604
deposed	deposed
52108458407244323835586063	5210845840724432383558606310680696492485
85427359859130413069182792585845	8542735985913041306918279258584509440150
farsightedly	farsightedly
sovie	soviet
95203633561994769193	9520363356199476919379650650168087102507
3303522111829071597538821	3303522111829071597538821839777552812981
166108027737	1661080277379848576543481249822444235828
9729329068272046	9729329068272046476503669697652276736454
610698046	6106980464697394245117979990487549514220
1188920114871545460924	1188920114871545460924735613515979992999
085355	0853555405814715927322067756766921366408
eyein	eyeing
0853555405814715927322067756	0853555405814715927322067756766921366408
murderousl	murderously
leagu	leagues
topaz	topaz
wad	wading
9091785739765951993929939955	9091785739765951993929939955675427146549
441633706657315023712684358	4416337066573150237126843581984154103154
postponed	postponed
632074449918511469174455062297146086	6320744499185114691744550622971460865787
628817	6288179495997154522125066746117439488443
wal	waltzed
ndsuv	ndsuvm1
160108012182759825774776523938591591	1601080121827598257747765239385915916506
757223	7572233435788863537030535008357679180120
38420638240394341635029776888027	3842063824039434163502977688802779835087
wat	watson
realization	realization
unfur	unfurl
wax	wax
766568006914996655573786	7665680069149966555737866411877079767754
71922822830451691113636527745	7192282283045169111363652774517975842147
obsequiously	obsequiously
052941829	0529418296918023571205453282318092703564
visag	visaged
733265	7332652785694180055013634339535028708362
256440868477497675089991641535021602239	2564408684774976750899916415350216022396
quickly	quickly
5547465540000517662402028259448288338	5547465540000517662402028259448288338118
gagg	gagged
444420664469164	4444206644691649334467698180811716568665
6190	6190501772466214587592374418657530064998
49911112	4991111208706392028924906984353331527279
_abolitionis	_abolitionist
priorities	priorities
47020076618074189140401581485600010	4702007661807418914040158148560001030119
8123196025337336774379706877138147475	8123196025337336774379706877138147475521
999003964948245457520704922091	9990039649482454575207049220916206142229
21308118913500279654910344806150170	2130811891350027965491034480615017040726
158718	1587186925538606164779834025435128439612
891003991259088290348791943368696942	8910039912590882903487919433686969426206
9037852	9037852755713334098424501272585966924343
8626290036145602	8626290036145602625334863284986816039463
ungai	ungainly
564933649323157235306109385796839902	5649336493231572353061093857968399021533
innin	innings
futur	futurity
afterhou	afterhours
2140002195161	2140002195161134233705835911154521729372
institutes	institutes
8139559900673764829224437528	8139559900673764829224437528718462457803
4277945973817146810395	4277945973817146810395192821550688079136
cravest	cravest
5830412258608	5830412258608050740410916678539569261234
80235193033224745015853904730	8023519303322474501585390473041995777709
reconside	reconsider
leake	leaked
gaie	gaiety
538570168702202620274678	5385701687022026202746786479166440307290
411634244134486308676327949177682	4116342441344863086763279491776829230931
7096793935463639644813902571176805779975	7096793935463639644813902571176805779975
insupport	insupportable
2038322781246413	2038322781246413671297959415082918378213
64503337331394223847785827171954123	6450333733139422384778582717195412347860
939926	9399269744676323921370773991899853301483
76122885347393189600810965202090	7612288534739318960081096520209015110457
wed	wedlock
6622356287459138518590441625066322	6622356287459138518590441625066322224956
97983328787921441887254985430145466629	9798332878792144188725498543014546662945
wel	weltering
wep	wept
42700552744683591518	4270055274468359151840373309373580494342
wet	wetted
remonstranc	remonstrance
04138	0413832411607226029983305353708761389396
unfriended	unfriended
48181767	4818176786777215279827025011719581657760
32155524204659410081418351120174	3215552420465941008141835112017419685343
oppre	oppressors
syste	systems
6999587592181529761248240911	6999587592181529761248240911695158778996
40944121151	4094412115120017386972614667869337331543
salutatio	salutations
heritag	heritage
1038036899144538148456268	1038036899144538148456268260400345679824
39011394331668151	3901139433166815158288436876069611025051
928630817663198704828	9286308176631987048287388639069922461848
lifeles	lifelessness
12691552645	1269155264575747869859642421765928968623
6106980464697	6106980464697394245117979990487549514220
77768847789	7776884778974629969948994901614186613155
migra	migration
precedence	precedence
350015	3500159704041919956050970536469647314244
donne	donned
348900698511503485369544	3489006985115034853695444615421612832417
39855054070445418	3985505407044541890884720423764997490350
28746661988915346642448879119	2874666198891534664244887911940711423940
5127658225719070553765	5127658225719070553765245528551159863642
925655548786161447871758106	9256555487861614478717581068572356895150
daintie	dainties
0544610739794024751	0544610739794024751844155581780879628222
possibilit	possibility
remonstrate	remonstrate
0806498829	0806498829184543953015299820925030054982
rail	railways
70229231743334	7022923174333449998690184151088899316512
663188	6631880502655592956812395968044929516661
7004686656825857982732387515830256672015	7004686656825857982732387515830256672015
tranquil	tranquilly
inner	innermost
33311083171180723404432681	3331108317118072340443268137372312096690
784867	7848676243012018489329109615281108087617
14680001512114344225602	1468000151211434422560238744743252507693
46602190335203981531618	4660219033520398153161893578708356160330
789456070615121	7894560706151210826614609866204042501058
3416534893431149	3416534893431149175314953530067419744979
866735726040	8667357260408695111366498812299578016188
408054769705821417128636	4080547697058214171286363296501304165012
31864807560836795514966364489655929481	3186480756083679551496636448965592948187
2181823872217081127662086653176519264	2181823872217081127662086653176519264584
939933	9399338616238360691117677854482361293268
642662922614560043373838683355	6426629226145600433738386833555534345300
543124572296	5431245722968383698047086404170601096696
3898695076713447940	3898695076713447940748097845416328110406
4021962955724	4021962955724793298713285247999463893892
40021132074219864291	4002113207421986429173836791762328264446
sugar	sugar
moulded	moulded
who	whosoe
463185597658056171744	4631855976580561717446840450048285353396
game	games
kindergarten	kindergarten
518439	5184392539670922412565933079102365485294
gami	gaming
6807751112666368547994446093480999295187	6807751112666368547994446093480999295187
26004368850881715723866984224220102495	2600436885088171572386698422422010249505
8268277976512589535637614859944850	8268277976512589535637614859944850497066
wid	width
donor	donors
administra	administrators
14331943476403572537691438	1433194347640357253769143888996830882628
5063808116	5063808116060908401242224314761035633289
091136926706828	0911369267068280539754911116617110239743
wil	wily
525869771	5258697717023668003386250576493808874099
